,input_words,predicted_label,gold_label
240,"['2', 'stars', 'because', 'IF', 'I', 'was', 'looking', 'to', 'buy', 'a', 'Wrangler', 'JL', 'or', 'Cherokee', 'they', 'have', 'a', 'large', 'inventory', 'to', 'choose', 'from', 'however', 'I', 'went', 'in', 'looking', 'for', 'a', 'Renegade', 'Trailhawk', 'of', 'which', 'they', 'had', 'ONE', 'in', 'the', 'whole', 'store', 'Luckily', 'I', 'came', 'to', 'see', 'just', 'that', 'one', 'I', 'had', 'already', 'looked', 'at', 'it', 'online', 'I', 'show', 'up', 'begin', 'to', 'head', 'inside', 'and', 'am', 'met', 'by', 'a', 'salesperson', 'Sean', 'from', 'Michigan', 'who', 'promptly', 'runs', 'to', 'meet', 'me', 'before', 'I', 'enter', 'the', 'showroom', 'Immediately', 'I', 'inform', 'him', 'of', 'which', 'vehicle', 'I', 'came', 'to', 'look', 'at', 'and', 'he', 'quickly', 'obliges', 'by', 'bringing', 'a', 'golf', 'cart', 'to', 'the', 'front', 'for', 'us', 'to', 'drive', 'to', 'the', 'vehicle', 'We', 'get', 'to', 'the', 'Trailhawk', 'and', 'the', 'sticker', 'price', 'is', 'priced', 'about', '2k', 'higher', 'than', 'online', 'I', 'inform', 'Sean', 'of', 'this', 'and', 'he', 'takes', 'a', 'minute', 'to', 'look', 'at', 'the', 'website', 'confirms', 'what', 'I', 'said', 'and', 'lets', 'me', 'know', 'that', 'they', 'would', 'honor', 'the', 'online', 'price', 'The', 'sticker', 'price', 'contradicting', 'the', 'online', 'price', 'was', 'a', 'little', 'off', 'putting', 'What', 'if', 'I', 'hadnt', 'checked', 'online', 'first', 'So', 'we', 'get', 'in', 'the', 'Jeep', 'Sean', 'drives', 'it', 'to', 'the', 'gas', 'station', 'to', 'fill', 'up', 'and', 'lets', 'me', 'know', 'that', 'I', 'am', 'fine', 'to', 'go', 'ahead', 'and', 'get', 'into', 'the', 'drivers', 'seat', 'I', 'move', 'over', 'to', 'the', 'drivers', 'seat', 'Meanwhile', 'he', 'is', 'paying', 'for', 'the', 'gas', 'and', 'as', 'Im', 'sitting', 'there', 'Im', 'looking', 'around', 'checking', 'everything', 'out', 'The', 'first', 'noticeable', 'mishap', 'was', 'a', 'scratch', 'on', 'the', 'interior', 'door', 'I', 'mention', 'it', 'to', 'him', 'and', 'he', 'brushes', 'it', 'off', 'as', 'just', 'residue', 'that', 'will', 'wash', 'off', 'Umm', 'no', 'it', 'was', 'clearly', 'NOT', 'just', 'residue', 'nevermind', 'that', 'I', 'already', 'saw', 'him', 'scratch', 'the', 'tint', 'with', 'the', 'seatbelt', 'buckle', 'As', 'Im', 'looking', 'around', 'more', 'I', 'cant', 'help', 'but', 'think', 'that', 'this', '2018', 'vehicle', 'with', '4', 'miles', 'on', 'it', 'literally', 'looks', 'like', 'it', 'has', 'been', 'used', 'It', 'was', 'dirty', 'and', 'there', 'was', 'trash', 'in', 'the', 'door', 'I', 'guess', 'from', 'a', 'previous', 'test', 'drive', 'It', 'just', 'wasnt', 'presentable', 'at', 'all', 'Sean', 'made', 'sure', 'to', 'mention', 'that', 'it', 'had', 'been', 'on', 'the', 'lot', 'for', 'about', 'a', 'month', 'and', 'that', 'usually', 'cars', 'dont', 'stay', 'on', 'the', 'lot', 'that', 'long', 'Okay', 'sooo', 'why', 'is', 'THIS', 'one', 'still', 'there', 'Then', 'comes', 'the', 'nitty', 'gritty', 'part', 'of', 'car', 'buying', 'the', 'money', 'and', 'the', 'numbers', 'BEFORE', 'I', 'even', 'indicate', 'whether', 'or', 'not', 'I', 'actually', 'want', 'to', 'proceed', 'with', 'the', 'purchase', 'Sean', 'insists', 'that', 'I', 'hurry', 'and', 'fill', 'out', 'the', 'credit', 'application', 'I', 'promptly', 'put', 'things', 'on', 'hold', 'informing', 'him', 'that', 'we', 'needed', 'to', 'talk', 'a', 'liiiittle', 'bit', 'more', 'about', 'the', 'exact', 'details', 'before', 'we', 'go', 'any', 'further', 'After', 'honoring', 'the', 'online', 'price', 'and', 'offering', '5k', 'for', 'my', 'trade', 'in', 'I', 'let', 'him', 'know', 'that', 'the', 'offer', 'on', 'the', 'trade', 'in', 'just', 'wont', 'work', 'at', 'all', 'Good', 'thing', 'I', 'did', 'ample', 'research', 'before', 'coming', 'in', 'because', 'I', 'was', 'well', 'aware', 'that', 'EVEN', 'as', 'a', 'trade', 'in', 'my', 'vehicle', 'was', 'worth', 'at', 'least', '7k', 'So', 'after', 'a', 'bit', 'of', 'back', 'and', 'forth', 'and', 'him', 'leaving', 'to', 'ask', 'the', 'manager', 'we', 'settle', 'on', '6500', 'Next', 'was', 'time', 'to', 'talk', 'about', 'financing', 'and', 'down', 'payment', 'Luckily', 'they', 'didnt', 'really', 'give', 'me', 'any', 'hassle', 'on', 'wanting', 'to', 'go', 'through', 'my', 'own', 'third', 'party', 'broker', 'for', 'financing', 'but', 'once', 'we', 'started', 'talking', 'about', 'down', 'payment', 'the', 'conversation', 'took', 'a', 'pretty', 'crazy', 'turn', 'I', 'insisted', 'that', 'I', 'wanted', 'to', 'put', 'a', 'down', 'payment', 'to', 'lower', 'the', 'financed', 'amount', 'I', 'let', 'Sean', 'know', 'that', 'I', 'wanted', 'to', 'pay', 'in', 'cash', 'not', 'check', 'of', 'which', 'I', 'would', 'have', 'to', 'go', 'and', 'get', 'He', 'informs', 'me', 'that', 'he', 'doesnt', 'think', 'they', 'can', 'take', 'cash', 'as', 'a', 'down', 'payment', 'So', 'funny', 'because', 'the', 'dealership', 'I', 'ended', 'up', 'buying', 'from', 'let', 'me', 'pay', 'using', 'my', 'debit', 'card', 'same', 'as', 'cash', 'So', 'we', 'went', 'from', 'first', 'putting', 'a', 'down', 'payment', 'to', 'we', 'dont', 'take', 'cash', 'can', 'you', 'write', 'a', 'check', 'to', 'how', 'about', 'you', 'dont', 'put', 'a', 'down', 'payment', 'AT', 'ALL', 'to', 'okay', 'we', 'CAN', 'take', 'cash', 'to', 'why', 'do', 'you', 'have', 'to', 'go', 'and', 'GET', 'the', 'cash', 'cant', 'your', 'boyfriend', 'just', 'bring', 'it', 'to', 'you', 'At', 'this', 'point', 'I', 'realize', 'that', 'this', 'is', 'all', 'going', 'way', 'wrong', 'For', 'one', 'I', 'am', 'in', 'not', 'so', 'many', 'words', 'somewhat', 'being', 'held', 'hostage', 'they', 'have', 'the', 'keys', 'to', 'my', 'trade', 'in', 'of', 'which', 'I', 'had', 'to', 'ask', 'for', 'when', 'I', 'began', 'heading', 'towards', 'the', 'exit', 'Im', 'asked', 'not', 'to', 'leave', 'to', 'get', 'my', 'down', 'payment', 'THEN', 'Sean', 'begins', 'grasping', 'at', 'straws', 'to', 'get', 'me', 'to', 'proceed', 'with', 'filling', 'out', 'the', 'credit', 'app', 'I', 'oblige', 'just', 'to', 'get', 'him', 'to', 'stop', 'hassling', 'me', 'Deciding', 'that', 'Im', 'really', 'not', 'into', 'this', 'particular', 'Trailhawk', 'I', 'ask', 'if', 'theres', 'any', 'way', 'they', 'can', 'keep', 'an', 'eye', 'out', 'on', 'a', 'white', 'one', 'for', 'me', 'instead', 'Sean', 'tells', 'me', 'they', 'CANT', 'keep', 'an', 'eye', 'out', 'for', 'a', 'white', 'one', 'and', 'continues', 'trying', 'everything', 'in', 'his', 'power', 'to', 'get', 'me', 'not', 'to', 'leave', 'even', 'after', 'we', 'discussed', 'that', 'I', 'wanted', 'to', 'go', 'get', 'cash', 'I', 'finally', 'am', 'allowed', 'to', 'leave', 'but', 'only', 'if', 'I', 'promise', 'to', 'be', 'back', 'in', '45', 'minutes', 'nevermind', 'the', 'place', 'I', 'need', 'to', 'go', 'is', 'across', 'town', 'It', 'was', 'about', '5pm', 'and', 'he', 'wanted', 'an', 'exact', 'time', 'of', 'how', 'long', 'it', 'would', 'take', 'for', 'me', 'to', 'get', 'the', 'money', 'It', 'was', 'very', 'awkward', 'He', 'informs', 'me', 'that', 'while', 'Im', 'gone', 'theyll', 'go', 'ahead', 'and', 'run', 'my', 'app', 'and', 'I', 'beg', 'them', 'to', 'hold', 'off', 'until', 'I', 'get', 'back', 'Obviously', 'at', 'this', 'point', 'Im', 'NOT', 'coming', 'back', 'Had', 'Sean', 'not', 'been', 'so', 'pushy', 'and', 'not', 'forthcoming', 'regarding', 'the', 'fact', 'that', 'they', 'COULD', 'have', 'looked', 'out', 'for', 'a', 'white', 'Trailhawk', 'for', 'me', 'he', 'later', 'back', 'peddled', 'over', 'text', 'and', 'told', 'me', 'they', 'could', 'make', 'it', 'happen', 'I', 'may', 'have', 'proceeded', 'with', 'my', 'purchase', 'here', 'But', 'I', 'ended', 'up', 'going', 'to', 'a', 'competitor', 'which', 'turned', 'out', 'to', 'be', 'the', 'better', 'deal', 'for', 'me']",0,1
241,"['Woefully', 'understaffed', 'and', 'the', 'two', 'that', 'are', 'working', 'Michelle', 'and', 'Sofie', 'are', 'sooooooooo', 'slow', 'on', 'a', 'Sunday', 'morning', 'Out', 'of', 'drip', 'dark', 'roast', 'How', 'does', 'that', 'happen', 'No', 'drive', 'thru', 'Dont', 'like', 'the', 'community', 'tables']",1,0
242,"['I', 'had', 'high', 'expectation', 'but', 'turns', 'out', 'it', 'is', 'just', 'normal', 'standard', 'Chicken', 'is', 'dry', 'and', 'the', 'price', 'is', 'a', 'bit', 'over']",1,2
243,"['My', '1st', 'and', 'last', 'time', 'at', 'this', 'beauty', 'salon', 'I', 'had', 'really', 'high', 'expectations', 'being', 'new', 'in', 'town', 'and', 'it', 'was', 'a', 'good', 'location', 'Note', 'The', 'salon', 'was', 'rather', 'smaller', 'than', 'what', 'Im', 'use', 'to', 'there', 'were', 'only', '3', 'stylist', 'two', 'hair', 'dryers', 'I', 'even', 'stopped', 'by', 'the', 'shop', 'before', 'committing', 'to', 'an', 'appt', 'to', 'make', 'sure', 'it', 'was', 'a', 'good', 'fit', 'for', 'my', 'needs', 'pricing', 'were', 'decent', 'However', 'I', 'was', 'called', 'to', 'set', 'an', 'appt', 'for', 'the', 'same', 'day', 'eventhough', 'I', 'wanted', 'an', 'appt', 'for', 'the', 'following', 'week', 'I', 'had', 'called', 'previously', 'and', 'the', 'appt', 'book', 'was', 'not', 'avaliable', 'So', 'I', 'set', 'the', 'appt', 'for', 'that', 'day', 'in', 'which', 'the', 'stylist', 'had', 'an', 'appt', 'avaliable', 'When', 'I', 'arrived', 'a', 'few', 'minutes', 'before', 'my', 'appt', 'I', 'was', 'bothered', 'by', 'someone', 'elses', 'child', 'that', 'was', 'getting', 'their', 'hair', 'done', 'which', 'in', 'most', 'salons', 'children', 'are', 'not', 'allowed', 'unless', 'being', 'serviced', 'so', 'that', 'was', 'an', 'instant', 'draw', 'back', 'considering', 'when', 'most', 'people', 'are', 'getting', 'serviced', 'in', 'a', 'salon', 'they', 'would', 'like', 'a', 'serene', 'environment', 'Anyways', 'as', 'time', 'went', 'by', 'I', 'noticed', 'an', 'hour', 'pass', 'the', 'time', 'my', 'appt', 'was', 'for', 'I', 'asked', 'how', 'much', 'longer', 'considering', 'I', 'had', 'an', 'appt', 'and', 'expected', 'to', 'be', 'serviced', 'at', 'the', 'time', 'of', 'my', 'appt', 'scheduled', 'I', 'was', 'told', 'it', 'would', 'be', '5', 'more', 'mins', 'I', 'continued', 'to', 'wait', 'and', 'it', 'ended', 'up', 'being', 'an', 'hour', 'and', 'half', 'by', 'the', 'time', 'I', 'was', 'seated', 'unacceptable', 'when', 'you', 'have', 'an', 'appt', 'scheduled', 'by', 'that', 'time', 'it', 'ended', 'up', 'being', 'even', 'longer', 'because', 'someone', 'that', 'walked', 'in', 'after', 'me', 'was', 'being', 'shampooed', 'before', 'me', 'how', 'the', 'heck', 'does', 'that', 'work', 'So', 'I', 'felt', 'like', 'my', 'service', 'was', 'not', 'appreciated', 'and', 'I', 'left', 'after', 'waiting', 'an', 'hour', 'and', 'a', 'half', 'nwhich', 'was', 'more', 'than', 'patient', 'If', 'you', 'decide', 'to', 'go', 'make', 'sure', 'its', 'on', 'a', 'slow', 'day', 'or', 'something', 'because', 'an', 'hour', 'and', 'half', 'wait', 'is', 'redic', 'when', 'you', 'have', 'an', 'appt', 'scheduled', 'It', 'may', 'be', 'a', 'a', 'good', 'place', 'for', 'some', 'but', 'def', 'not', 'for', 'me', 'I', 'will', 'def', 'not', 'be', 'back', 'at', 'this', 'salon', 'because', 'the', 'service', 'was', 'definately', 'not', 'what', 'i', 'expected', 'AT', 'ALL']",0,1
244,"['This', 'is', 'really', 'a', '35', 'star', 'review', 'They', 'have', 'a', 'wonderful', 'selection', 'of', 'high', 'end', 'restaurants', 'and', 'there', 'are', 'acres', 'of', 'casino', 'but', 'I', 'just', 'cant', 'give', 'it', '4', 'stars', 'and', 'well', 'its', 'not', 'a', '5', 'star', 'place', 'The', 'rooms', 'are', 'nice', 'but', 'you', 'can', 'tell', 'that', 'its', 'been', 'there', 'a', 'while', 'The', 'cleaning', 'service', 'was', 'really', 'varied', 'as', 'sometimes', 'they', 'folded', 'the', 'towels', 'well', 'and', 'sometimes', 'they', 'didnt', 'Sometimes', 'the', 'beds', 'were', 'made', 'well', 'and', 'sometimes', 'not', 'The', 'shower', 'had', 'mediocre', 'water', 'pressure', 'and', 'the', 'elevators', 'had', '1', 'shaft', 'in', 'each', 'tower', 'that', 'made', 'me', 'edgy', 'to', 'get', 'into', 'I', 'actually', 'ended', 'up', 'in', '1', 'in', 'each', 'area', 'visiting', 'friends', 'that', 'proved', 'this', 'theory', 'true', 'but', 'the', 'one', 'in', 'my', 'section', 'would', 'have', 'all', 'of', 'the', 'buttons', 'just', 'turn', 'off', 'if', 'pressed', 'in', 'an', 'odd', 'sequence', 'so', 'people', 'kept', 'missing', 'their', 'floors', 'Very', 'frustrating', 'The', 'buffet', 'is', 'mediocre', 'giving', 'some', 'variety', 'but', 'not', 'really', 'impressing', 'me', 'I', 'also', 'have', 'issues', 'with', 'a', 'place', 'that', 'doesnt', 'have', 'at', 'least', '10', 'tables', 'but', 'maybe', 'Im', 'just', 'cheap', 'Those', 'were', 'the', 'reasons', 'it', 'isnt', 'a', '5', 'star', 'hotel', 'Here', 'are', 'the', 'pros', 'The', 'casino', 'has', 'really', 'clean', 'bathrooms', 'The', 'selection', 'of', 'restaurants', 'and', 'celebrity', 'chefs', 'is', 'staggering', 'The', 'Joel', 'Robuchon', 'restaurants', 'are', 'my', 'favorite', 'places', 'anywhere', 'so', 'that', 'has', 'to', 'elevate', 'it', 'to', 'begin', 'with', 'The', 'Cirque', 'du', 'Soleil', 'show', 'KA', 'is', 'stunning', 'I', 'highly', 'recommend', 'it', 'Studio', '54', 'is', 'only', 'soso', 'but', 'its', 'open', 'every', 'night', 'so', 'you', 'always', 'have', 'a', 'place', 'to', 'dance', 'even', 'if', 'it', 'isnt', 'the', 'hottest', 'place', 'to', 'go', 'The', 'bedding', 'is', 'really', 'nice', 'at', 'this', 'hotel', 'It', 'keeps', 'up', 'with', 'the', 'amazing', 'bed', 'idea', 'I', 'like', 'the', 'roundness', 'of', 'different', 'bars', 'they', 'have', 'All', 'of', 'them', 'are', 'very', 'inviting', 'and', 'make', 'you', 'feel', 'conected', 'to', 'the', 'casinos']",0,2
245,"['Despite', 'the', 'confusing', 'menu', 'The', 'burgers', 'are', 'good', 'Fries', 'even', 'better', 'South', 'Street', 'Burger', 'is', 'New', 'York', 'Fries', 'with', 'a', 'burger', 'Pricey', 'Just', 'another', 'one', 'of', 'those', 'joints', 'built', 'on', 'the', 'gourmet', 'platform', 'Unfortunately', 'staff', 'demeanor', 'does', 'not', 'match', 'the', 'price', 'point', 'This', 'location', 'could', 'use', 'a', 'visit', 'from', 'corporate', 'Staff', 'dont', 'give', 'a', 'sheet', 'attitude', 'is', 'enough', 'to', 'drive', 'away', 'customers']",0,1
246,"['I', 'got', 'a', 'pedicure', 'and', 'a', 'shellac', 'manicure', 'here', 'and', 'I', 'wish', 'that', 'I', 'didnt', 'I', 'also', 'wish', 'Id', 'checked', 'my', 'nails', 'before', 'I', 'left', 'the', 'store', 'and', 'gave', 'a', 'big', 'tip', 'The', 'lady', 'who', 'performed', 'the', 'services', 'was', 'very', 'nice', 'and', 'I', 'really', 'enjoyed', 'talking', 'with', 'her', 'The', 'job', 'she', 'did', 'though', 'Not', 'good', 'One', 'of', 'my', 'toes', 'is', 'a', 'bit', 'swollen', 'and', 'sore', 'because', 'she', 'cut', 'into', 'my', 'nail', 'too', 'far', 'The', 'polish', 'looks', 'like', 'I', 'did', 'it', 'myself', 'which', 'is', 'silly', 'since', 'I', 'paid', 'someone', 'else', 'to', 'do', 'it', 'so', 'it', 'wouldnt', 'The', 'shellac', 'Its', 'one', 'of', 'the', 'worst', 'applications', 'Ive', 'ever', 'seen', 'Its', 'thick', 'and', 'uneven', 'and', 'I', 'had', 'to', 'cut', 'off', 'chunks', 'of', 'it', 'from', 'my', 'cuticles', 'so', 'it', 'didnt', 'make', 'my', 'nails', 'look', 'misshapen', 'Im', 'hoping', 'that', 'this', 'is', 'a', 'onetime', 'problem', 'since', 'I', 'live', 'in', 'the', 'area', 'and', 'would', 'like', 'to', 'have', 'a', 'good', 'nail', 'place', 'nearby', 'I', 'might', 'try', 'one', 'more', 'time', 'but', 'Ill', 'definitely', 'ask', 'for', 'a', 'discount', 'if', 'this', 'is', 'the', 'result', 'I', 'get', 'again']",1,0
247,"['Waited', '10', 'mins', 'at', 'the', 'counter', 'and', 'NO', 'ONE', 'came', 'up', 'front', 'seriously', 'As', '5', 'people', 'waiting', 'and', '3', 'people', 'standing', 'at', 'the', 'counter', 'and', 'no', 'one', 'to', 'been', 'seen', 'get', 'it', 'together', 'or', 'hire', 'more', 'people', 'I', 'left', 'because', 'obviously', 'its', 'open', 'but', 'no', 'one', 'taking', 'orders', 'at', 'the', 'counter']",1,0
248,"['Fun', 'place', 'to', 'watch', 'a', 'ballgame', 'Not', 'much', 'in', 'the', 'way', 'of', 'food', 'options', 'Has', 'a', 'late', 'team', 'store', 'Not', 'many', 'vendors', 'during', 'the', 'game', 'Holds', 'about', '8000', 'people', 'I', 'would', 'guess', 'One', 'of', 'the', 'lower', 'end', 'spring', 'raining', 'parks', 'but', 'still', 'a', 'great', 'place', 'to', 'watch', 'baseball']",1,2
249,"['Thank', 'my', 'dear', 'coworker', 'for', 'organizing', 'a', 'team', 'dinner', 'but', 'too', 'bad', 'the', 'restaurant', 'came', 'up', 'short', 'We', 'were', 'seated', 'in', 'the', 'private', 'dining', 'room', 'and', 'we', 'told', 'our', 'waiter', 'that', 'we', 'were', 'trying', 'to', 'make', 'a', 'show', 'and', 'wanted', 'to', 'leave', 'at', 'a', 'specific', 'time', 'However', 'service', 'was', 'on', 'the', 'slow', 'side', 'and', 'towards', 'the', 'end', 'of', 'our', 'meal', 'I', 'felt', 'rushed', 'hate', 'that', 'I', 'ordered', 'and', 'shared', 'a', 'multitude', 'of', 'dishes', 'French', 'Onion', 'Soup', 'pretty', 'good', 'Frisee', 'salad', 'w', 'poached', 'egg', 'also', 'pretty', 'good', 'Bone', 'Marrow', 'terrible', 'Frites', 'soggy', 'Burger', 'tasteless', 'and', 'too', 'saucy', 'w', 'their', 'lettucecabbage', 'mix', 'what', 'was', 'this', 'Mac', 'Cheese', 'nothing', 'memorable', 'Comme', 'Ci', 'cocktail', 'ok', 'tasty', 'I', 'have', 'a', 'sweet', 'tooth', 'and', 'preferred', 'not', 'to', 'order', 'dessert', 'woah', 'right', 'The', 'restaurant', 'does', 'have', 'nice', 'outdoor', 'space', 'along', 'with', 'a', 'great', 'view', 'of', 'the', 'strip', 'Las', 'Vegas', 'Blvd', 'lights']",1,2
250,"['Not', 'as', 'good', 'as', 'the', 'original', 'DC', 'location', 'but', 'Ill', 'take', 'any', 'Michel', 'Richard', 'I', 'can', 'get', 'on', 'the', 'West', 'Coast', 'My', 'favorite', 'entree', 'is', 'the', 'chicken', 'and', 'mashed', 'potato', 'The', 'portion', 'is', 'on', 'the', 'larger', 'size', 'but', 'fairly', 'priced', 'The', 'chicken', 'is', 'fried', 'with', 'an', 'herb', 'breading', 'that', 'is', 'quintessential', 'Michel', 'Crispy', 'with', 'the', 'right', 'amount', 'of', 'salt', 'and', 'pepper', 'If', 'you', 'make', 'it', 'to', 'dessert', 'share', 'the', 'ridiculouslypriced', 'banana', 'split', 'with', 'a', 'friend', 'Very', 'Vegas', 'presentation']",1,2
251,"['Located', 'in', 'a', 'fairly', 'residential', 'area', 'Aunt', 'Chiladas', 'has', 'a', 'nice', 'outdoor', 'seating', 'section', 'along', 'with', 'a', 'bar', 'and', 'bocce', 'ball', 'court', 'The', 'menu', 'includes', 'pretty', 'standard', 'items', 'tacos', 'burritos', 'enchiladas', 'as', 'well', 'as', 'some', 'other', 'specialties', 'The', 'chips', 'that', 'everyone', 'mentions', 'were', 'OK', 'They', 'are', 'more', 'of', 'a', 'puffy', 'chip', 'vs', 'the', 'crisp', 'thin', 'chip', 'you', 'normally', 'see', 'with', 'salsa', 'For', 'apps', 'the', 'table', 'shared', 'large', 'tortillas', 'covered', 'with', 'melted', 'cheese', 'kind', 'of', 'like', 'a', 'Mexican', 'pizza', 'and', 'some', 'guacamole', 'They', 'were', 'tasty', 'For', 'entree', 'I', 'got', 'the', 'sour', 'cream', 'chicken', 'enchiladas', 'The', 'plate', 'was', 'huge', '2', 'large', 'enchiladas', 'covered', 'in', 'sauce', 'and', 'served', 'with', 'refried', 'beans', 'and', 'rice', 'They', 'were', 'good', 'but', 'the', 'chicken', 'was', 'a', 'bit', 'dry', 'Others', 'said', 'the', 'seafood', 'enchiladas', 'were', 'delicious', 'but', 'I', 'didnt', 'taste', 'them', 'The', 'chicken', 'in', 'chipolte', 'sauce', 'was', 'good', 'If', 'I', 'had', 'the', 'choice', 'probably', 'wouldnt', 'be', 'my', 'choice', 'for', 'for', 'a', 'meal']",1,2
252,"['Was', 'very', 'excited', 'to', 'have', 'my', 'very', 'first', 'dave', 'and', 'busters', 'experience', 'this', 'past', 'Friday', 'but', 'unfortunately', 'I', 'will', 'not', 'be', 'returning', 'at', 'least', 'not', 'to', 'this', 'location', 'because', 'the', 'customer', 'service', 'is', 'horrible', 'The', 'bar', 'was', 'pretty', 'packed', 'but', 'most', 'of', 'the', 'bartenders', 'didnt', 'seem', 'to', 'have', 'any', 'urgency', 'probably', 'took', 'at', 'least', '10', 'to', '15', 'mins', 'to', 'order', 'with', 'them', 'Our', 'server', 'at', 'our', 'table', 'Rebecca', 'was', 'by', 'far', 'worse', 'than', 'the', 'bartenders', 'though', 'She', 'appeared', 'to', 'write', 'down', 'our', 'order', 'but', 'then', 'came', 'back', '5', 'mins', 'later', 'asking', 'us', 'about', 'our', 'orders', 'again', 'Every', 'time', 'she', 'came', 'to', 'the', 'table', 'she', 'had', 'some', 'excuse', 'as', 'to', 'why', 'something', 'took', 'so', 'long', 'or', 'wasnt', 'right', 'and', 'always', 'had', 'someone', 'else', 'to', 'blame', 'I', 'hate', 'when', 'servers', 'complain', 'all', 'the', 'time', 'Before', 'our', 'food', 'came', 'we', 'ordered', 'a', 'blue', 'moon', 'Rebecca', 'told', 'us', 'she', 'would', 'get', 'it', 'after', 'she', 'got', 'all', 'the', 'other', 'drinks', 'she', 'needed', 'to', 'get', 'for', 'other', 'customers', 'as', 'if', 'we', 'were', 'being', 'a', 'nuisance', 'We', 'got', 'our', 'food', 'which', 'was', 'luke', 'warm', 'so', 'probably', 'had', 'been', 'ready', 'for', 'a', 'while', 'then', 'had', 'to', 'request', 'silverware', 'from', 'another', 'server', 'Still', 'waiting', 'on', 'a', 'beer', 'Ate', 'all', 'our', 'food', 'still', 'waiting', 'on', 'our', 'beer', 'Cleaned', 'up', 'our', 'plates', 'still', 'waiting', 'on', 'our', 'beer', 'Eventually', 'Rebecca', 'came', 'up', 'to', 'our', 'table', 'and', 'placed', 'the', 'receipt', 'on', 'the', 'edge', 'without', 'asking', 'if', 'we', 'needed', 'anything', 'else', 'and', 'said', 'oh', 'did', 'you', 'still', 'want', 'that', 'blue', 'moon', 'we', 'told', 'her', 'no', 'and', 'she', 'said', 'I', 'didnt', 'think', 'so', 'and', 'walked', 'away', 'Rebecca', 'is', 'not', 'meant', 'to', 'work', 'in', 'the', 'service', 'industry', 'Was', 'a', 'little', 'dissapointed', 'later', 'on', 'in', 'the', 'night', 'that', 'when', 'we', 'went', 'to', 'the', 'bar', 'at', '130', 'am', 'the', 'bartender', 'told', 'us', 'that', 'they', 'had', 'already', 'called', 'last', 'call', 'when', 'you', 'close', 'at', '2']",2,0
