,input_words,predicted_label,gold_label
218,"['The', 'minute', 'I', 'walked', 'in', 'I', 'felt', 'unwelcome', 'I', 'had', 'my', 'service', 'dog', 'with', 'me', 'and', 'the', 'woman', 'hassled', 'me', 'about', 'it', 'ALL', 'the', 'other', 'stores', 'were', 'warm', 'and', 'friendly', 'towards', 'CoCo', 'my', 'very', 'well', 'behaved', 'Shih', 'Tzu', 'I', 'walked', 'around', 'a', 'bit', 'but', 'just', 'felt', 'this', 'woman', 'was', 'watching', 'me', 'the', 'whole', 'time', 'She', 'gave', 'me', 'the', 'creeps', 'so', 'my', 'visit', 'was', 'very', 'short']",1,1
219,"['Went', 'on', 'tour', 'in', 'March', '2016', 'Tour', 'was', 'very', 'abbreviated', 'with', 'extremely', 'little', 'intellectual', 'detail', 'VERY', 'basic', 'facts', 'were', 'discussed', 'and', 'very', 'basic', 'areas', 'were', 'shown', 'Didnt', 'get', 'to', 'see', 'Cardinals', 'locker', 'room', 'broadcast', 'booth', 'or', 'any', 'of', 'the', 'stadiums', 'workings', 'all', 'VERY', 'surprising', 'Stadium', 'has', 'amazing', 'engineering', 'and', 'modern', 'design', 'but', 'nothing', 'was', 'covered', 'in', 'any', 'detail', 'Ive', 'been', 'on', 'A', 'tours', 'in', 'the', 'past', 'and', 'thins', 'one', 'was', 'an', 'C', 'at', 'best', 'Not', 'a', 'whole', 'lot', 'of', 'fun', 'to', 'be', 'had', 'Tour', 'guide', 'was', 'average']",1,1
220,"['They', 'say', 'breakfast', 'all', 'day', 'but', 'they', 'fail', 'to', 'mention', 'the', 'whole', 'breakfast', 'menu', 'isnt', 'available', 'all', 'day', 'I', 'went', 'there', 'for', 'a', 'sausage', 'biscuit', 'sandwich', 'and', 'it', 'wasnt', 'available', 'after', '1030am']",1,1
221,"['So', 'so', 'disappointed', 'to', 'see', 'today', '492018', 'that', 'Ace', 'has', 'caved', 'in', 'to', 'Hogg', 'and', 'the', 'radical', 'agenda', 'hes', 'pushing', 'They', 'pulled', 'their', 'advertising', 'from', 'the', 'Engle', 'Angle', 'Im', 'in', 'the', 'store', 'at', 'least', 'twice', 'sometimes', 'more', 'each', 'month', 'I', 'know', 'its', 'not', 'the', 'decision', 'of', 'the', 'franchisees', 'but', 'they', 'need', 'to', 'get', 'corporate', 'to', 'admit', 'the', 'decision', 'is', 'awful', 'The', 'result', 'is', 'not', 'going', 'to', 'produce', 'positive', 'results', 'Lowes', 'will', 'now', 'be', 'my', 'first', 'goto', 'from', 'now', 'on', 'Sad', 'I', 'like', 'Ace', 'but', 'Just', 'too', 'bad']",0,0
222,"['For', 'a', 'chipotle', 'its', 'pathetic', 'Employees', 'are', 'very', 'inefficient', 'cant', 'wrap', 'a', 'burrito', 'to', 'save', 'their', 'lives', 'and', 'under', 'serve', 'you', 'to', 'the', 'point', 'where', 'youre', 'paying', 'extra', 'for', 'quac', 'youre', 'not', 'getting', 'Do', 'yourself', 'a', 'favor', 'and', 'take', 'the', 'extra', '5', 'minutes', 'to', 'bus', 'to', 'the', 'one', 'further', 'down', 'Forbes', 'near', 'Pitt', 'campus']",1,1
223,"['Im', 'kind', 'of', 'surprised', 'this', 'place', 'has', 'such', 'good', 'reviews', 'When', 'we', 'walked', 'in', 'the', 'lady', 'behind', 'the', 'register', 'did', 'not', 'even', 'greet', 'us', 'and', 'then', 'just', 'stared', 'at', 'us', 'the', 'entire', 'time', 'we', 'were', 'getting', 'our', 'froyo', 'The', 'choices', 'were', 'minimal', 'and', 'I', 'grabbed', 'one', 'sample', 'cup', 'which', 'was', 'also', 'tucked', 'next', 'to', 'the', 'register', 'so', 'it', 'was', 'a', 'bit', 'awkward', 'to', 'take', 'it', 'while', 'she', 'was', 'staring', 'us', 'down', 'I', 'was', 'also', 'not', 'impressed', 'with', 'the', 'froyo', 'it', 'was', 'very', 'crystalized', 'and', 'just', 'didnt', 'taste', 'creamy', 'or', 'like', 'froyo', 'should', 'taste', 'Definitely', 'wont', 'be', 'back', 'to', 'this', 'location']",1,1
224,"['The', 'course', 'itself', 'is', 'in', 'pretty', 'good', 'shape', 'I', 'was', 'leary', 'due', 'to', 'the', 'area', 'but', 'was', 'pleasantly', 'surprised', 'The', 'price', 'was', 'right', 'as', 'well', 'so', 'that', 'is', 'another', 'plus', 'On', 'to', 'the', 'bad', 'they', 'literally', 'have', 'the', 'absolute', 'without', 'a', 'doubt', 'worst', 'customer', 'service', 'I', 'have', 'experienced', 'on', 'a', 'golf', 'course', 'WORST', 'The', 'pro', 'shop', 'employee', 'was', 'an', 'absolute', 'insert', 'colorful', 'language', 'here', 'and', 'isnt', 'even', 'worthy', 'of', 'holding', 'a', 'job', 'I', 'dont', 'care', 'how', 'miserable', 'their', 'day', 'was', 'leave', 'it', 'at', 'home', 'and', 'fake', 'a', 'smile', 'if', 'you', 'have', 'to', 'Sad', 'part', 'I', 'was', 'nice', 'to', 'them', 'and', 'even', 'asked', 'how', 'their', 'day', 'was', 'something', 'they', 'should', 'have', 'asked', 'me', 'They', 'werent', 'just', 'rude', 'but', 'disrespectful', 'We', 'had', 'another', 'employee', 'that', 'was', 'rude', 'out', 'on', 'the', 'course', 'but', 'nothing', 'like', 'the', 'pro', 'shop', 'employee', 'so', 'Im', 'not', 'even', 'going', 'to', 'bother', 'writing', 'about', 'that', 'I', 'shot', 'a', 'quick', 'email', 'to', 'the', 'manager', 'just', 'to', 'inform', 'them', 'of', 'what', 'happened', 'and', 'didnt', 'receive', 'a', 'simple', 'apology', 'Sort', 'of', 'ticked', 'I', 'spent', 'an', 'extra', '50', 'bucks', 'in', 'addition', 'to', 'the', 'golf']",1,1
225,"['Tufesa', 'I', 'use', 'to', 'love', 'taking', 'my', 'Utah', 'h', 'trips', 'on', 'their', 'buses', 'instead', 'of', 'driving', 'But', 'lately', 'since', 'they', 'started', 'hiring', 'all', 'this', 'useless', 'teenagers', 'as', 'customer', 'service', 'theyre', 'services', 'have', 'gone', 'from', '5', 'stars', 'to', '0', 'I', 'usually', 'use', 'Tufesa', 'one', 'a', 'month', 'for', 'me', 'or', 'my', 'daughter', 'this', 'morning', 'I', 'had', 'a', 'very', 'unpleasant', 'encounter', 'with', 'Veronica', 'supervisor', 'at', 'Las', 'Vegas', 'location', 'I', 'need', 'it', 'to', 'speak', 'to', 'someone', 'else', 'that', 'really', 'new', 'where', 'the', 'bus', 'was', 'at', 'because', 'it', 'did', 'not', 'make', 'it', 'to', 'Salt', 'Lake', 'City', 'on', 'time', 'I', 'had', 'spoke', 'to', '3', 'other', 'people', 'that', 'had', 'no', 'clue', 'about', 'the', 'bus', 'schedule', 'either', 'i', 'was', 'worry', 'sick', 'about', 'my', 'daughter', 'and', 'what', 'made', 'it', 'worse', 'was', 'speaking', 'to', 'Veronica', 'Tufesa', 'please', 'please', 'pay', 'a', 'little', 'more', 'but', 'get', 'good', 'employees', 'with', 'customer', 'service', 'and', 'not', 'pay', 'cheap', 'wages', 'and', 'get', 'ignorant', 'teens', 'as', 'Veronica', 'for', 'your', 'customer', 'service', 'at', 'the', 'end', 'it', 'will', 'cost', 'you', 'more', 'because', 'you', 'are', 'losing', 'customer', 'customer', 'service', 'staff', 'sucks']",0,0
226,"['This', 'review', 'is', 'mostly', 'for', 'the', 'Voo', 'Pool', '21', 'and', 'over', 'pool', 'at', 'the', 'Rio', 'My', 'husband', 'and', 'I', 'stayed', 'here', 'over', 'Memorial', 'weekend', 'I', 'knew', 'it', 'was', 'going', 'to', 'be', 'a', 'busy', 'weekend', 'so', 'I', 'purchased', 'reservations', 'for', '2', 'lounge', 'chairs', 'at', 'the', 'Voo', 'Pool', '28', 'each', 'for', 'Saturday', 'We', 'checked', 'in', 'with', 'the', 'pool', 'staff', 'and', 'we', 'were', 'taken', 'to', 'the', 'chairs', 'I', 'had', 'reserved', 'It', 'was', 'only', '1130', 'and', 'there', 'was', 'hardly', 'anyone', 'there', 'yet', 'So', 'we', 'waited', 'a', 'few', 'minutes', 'and', 'a', 'waitress', 'never', 'came', 'over', 'to', 'us', 'to', 'get', 'drink', 'orders', 'so', 'my', 'husband', 'just', 'got', 'up', 'and', 'went', 'to', 'the', 'bar', 'While', 'my', 'husband', 'was', 'doing', 'that', 'the', 'waitress', 'finally', 'came', 'over', 'Before', 'even', 'indroducing', 'herself', 'she', 'says', 'ummm', 'did', 'you', 'pay', 'for', 'these', 'And', 'said', 'yes', 'for', 'these', '2', 'She', 'then', 'says', 'so', 'you', 'gave', 'one', 'of', 'the', 'guys', 'over', 'there', 'money', 'for', 'these', 'And', 'I', 'said', 'no', 'I', 'purchased', 'them', 'online', 'But', 'I', 'already', 'checked', 'in', 'with', 'one', 'of', 'the', 'guys', 'up', 'there', 'She', 'then', 'says', 'oh', 'Well', 'what', 'can', 'I', 'get', 'for', 'you', 'I', 'told', 'her', 'my', 'husband', 'had', 'already', 'went', 'to', 'the', 'bar', 'but', 'Im', 'sure', 'we', 'will', 'be', 'needed', 'refills', 'soon', 'She', 'then', 'walks', 'away', 'After', 'awhile', 'we', 'were', 'ready', 'to', 'order', 'more', 'drinks', 'She', 'never', 'came', 'up', 'to', 'us', 'I', 'had', 'to', 'flag', 'her', 'down', 'Thought', 'the', 'day', 'she', 'paid', 'attention', 'to', 'EVERYONE', 'around', 'us', 'but', 'completely', 'ignored', 'us', 'During', 'lunch', 'time', 'everyone', 'had', 'menus', 'but', 'us', 'The', 'girl', 'next', 'to', 'me', 'had', 'to', 'tell', 'the', 'waitress', 'to', 'bring', 'me', 'a', 'menu', 'I', 'could', 'understand', 'if', 'this', 'was', 'a', 'crazy', 'pool', 'party', 'that', 'was', 'super', 'crowded', 'but', 'it', 'wasnt', 'She', 'completely', 'went', 'out', 'of', 'her', 'way', 'to', 'ignore', 'us', 'My', 'husband', 'and', 'I', 'are', 'really', 'good', 'tippers', 'since', 'I', 'used', 'to', 'be', 'a', 'waitressso', 'this', 'chick', 'blew', 'it', 'We', 'only', 'tipped', 'her', '800', 'on', 'a', '120', 'check', 'And', 'that', 'is', 'something', 'we', 'NEVER', 'do', 'so', 'you', 'know', 'it', 'had', 'to', 'be', 'bad', 'In', 'the', 'future', 'we', 'will', 'not', 'be', 'going', 'to', 'this', 'pool']",1,1
227,"['There', 'are', 'a', 'lot', 'of', 'great', 'places', 'to', 'eat', 'in', 'Little', 'Italy', 'This', 'place', 'is', 'not', 'one', 'of', 'them', 'Like', 'some', 'others', 'have', 'said', 'I', 'wanted', 'to', 'like', 'this', 'place', 'I', 'really', 'did', 'It', 'had', 'that', 'homey', 'feel', 'of', 'eating', 'in', 'someones', 'basement', 'Thats', 'about', 'where', 'the', 'charm', 'ended', 'Myself', 'and', 'my', 'big', 'party', '10', 'other', 'people', 'received', 'a', 'lot', 'of', 'attitude', 'from', 'the', 'wait', 'staff', 'when', 'we', 'were', 'fortunate', 'enough', 'to', 'get', 'his', 'attention', 'As', 'others', 'have', 'commented', 'you', 'can', 'see', 'the', 'stacks', 'of', 'microwaves', 'in', 'the', 'kitchen', 'As', 'others', 'have', 'commented', 'they', 'dont', 'put', 'out', 'real', 'olive', 'oil', 'on', 'the', 'table', 'is', 'it', 'really', 'that', 'expensive', 'I', 'dont', 'think', 'so', 'I', 'will', 'admit', 'the', 'main', 'dish', 'I', 'ordered', 'was', 'actually', 'tasty', 'some', 'lemon', 'chicken', 'but', 'that', 'lemon', 'chicken', 'was', 'accompanied', 'by', 'a', 'sad', 'bowl', 'of', 'penne', 'with', 'marinara', 'sauce', 'Really', 'And', 'the', 'same', 'went', 'with', 'the', 'majority', 'of', 'the', 'dishes', 'We', 'also', 'ordered', 'a', 'lot', 'of', 'appetizers', 'and', 'the', 'stuffing', 'for', 'the', 'stuffed', 'peppers', 'reminded', 'me', 'of', 'cat', 'food', 'and', 'saw', 'dust', 'To', 'round', 'it', 'out', 'it', 'took', 'an', 'hour', 'to', 'get', 'the', 'check', 'I', 'really', 'like', 'eating', 'at', 'a', 'ethnic', 'locally', 'owned', 'restaurant', 'but', 'I', 'will', 'never', 'go', 'back', 'to', 'Primo', 'Vino', 'again']",0,0
228,"['Disappointing', 'I', 'used', 'to', 'come', 'here', 'as', 'a', 'kid', 'twentyfive', 'years', 'ago', 'and', 'the', 'food', 'is', 'no', 'where', 'what', 'it', 'used', 'to', 'be', 'They', 'need', 'Bar', 'Rescue', 'to', 'save', 'this', 'place', 'and', 'bring', 'it', 'back', 'to', 'what', 'it', 'used', 'to', 'be', 'Do', 'not', 'get', 'the', 'Flatbread', 'pizza', 'It', 'is', 'dripping', 'with', 'grease', 'and', 'the', 'sauce', 'might', 'as', 'well', 'have', 'a', 'gallon', 'of', 'vinegar', 'in', 'it', 'The', 'mozerella', 'sticks', 'look', 'like', 'theyve', 'been', 'purchased', 'from', 'the', 'grocery', 'store', 'and', 'frozen', 'multiple', 'times', 'The', 'wings', 'are', 'okay', 'but', 'nothing', 'like', 'they', 'used', 'to', 'be', 'Oh', 'and', 'they', 'really', 'need', 'to', 'being', 'the', 'cheese', 'and', 'crackers', 'back']",1,1
229,"['This', 'place', 'is', 'nothing', 'special', 'all', 'these', 'rave', 'reviews', 'about', 'this', 'being', 'the', 'best', 'Hakka', 'Chinese', 'restaurant', 'are', 'BULL', 'The', 'Chilli', 'Chicken', 'tasted', 'bland', 'and', 'way', 'too', 'much', 'spice', 'If', 'you', 'want', 'real', 'Chinese', 'Hakka', 'and', 'better', 'I', 'would', 'try', 'Hakka', 'No', '1', 'they', 'dont', 'disappoint']",0,0
230,"['If', 'your', 'a', 'vegetarian', 'there', 'is', 'only', 'one', 'dish', 'on', 'the', 'menu', 'The', 'My', 'wife', 'asked', 'about', 'that', 'dish', 'and', 'our', 'waiter', 'copped', 'an', 'attitude', 'when', 'asked', 'about', 'the', '5', 'Chile', 'Relleno', 'Green', 'only', 'Tamale', 'and', '6Red', 'or', 'Green', 'Chile', 'Burro', 'Cheese', 'Enchilada', 'items', 'on', 'the', 'menu', 'The', '5', 'dish', 'had', 'no', 'meat', 'which', 'constitutes', 'a', 'vegetarian', 'dish', 'I', 'had', 'the', 'Slow', 'Roasted', 'Carnitas', 'The', 'waiter', 'asked', 'me', 'if', 'I', 'wanted', 'flour', 'or', 'corn', 'tort', 'i', 'l', 'l', 'a', 's', 'I', 'asked', 'for', 'corn', 'and', 'was', 'never', 'given', 'them', 'I', 'have', 'never', 'experienced', 'such', 'a', 'lack', 'of', 'customer', 'service', 'from', 'a', 'waiter', 'in', 'my', 'dining', 'at', 'any', 'restaurant', 'I', 'wish', 'I', 'had', 'his', 'name', 'so', 'I', 'could', 'tell', 'someone', 'about', 'our', 'experience', 'The', 'food', 'was', 'good', 'but', 'I', 'seriously', 'doubt', 'I', 'would', 'come', 'back', 'to', 'this', 'restaurant']",1,1
231,"['Today', 'was', 'my', 'first', 'time', 'here', 'and', 'I', 'wasnt', 'impressed', 'First', 'waiting', 'to', 'get', 'our', 'order', 'took', 'longer', 'than', 'expected', 'Then', 'the', 'food', 'came', 'and', 'it', 'wasnt', 'what', 'I', 'was', 'expecting', 'I', 'ordered', 'the', 'Shrimp', 'burrito', 'and', 'it', 'was', 'all', 'tortillacabbage', 'Sad', 'I', 'wanted', 'to', 'like', 'this', 'place']",1,1
232,"['This', 'place', 'is', 'the', 'worst', 'The', 'only', 'thing', 'that', 'was', 'good', 'about', 'my', 'buying', 'experience', 'was', 'the', 'salesman', 'He', 'was', 'polite', 'and', 'very', 'professional', 'As', 'for', 'the', 'sales', 'manager', 'That', 'dude', 'was', 'so', 'rude', 'and', 'condescending', 'that', 'I', 'refused', 'to', 'deal', 'with', 'him', 'and', 'had', 'to', 'speak', 'directly', 'with', 'the', 'GM', 'The', 'finance', 'department', 'is', 'a', 'joke', 'to', 'worried', 'about', 'trying', 'to', 'be', 'your', 'buddy', 'then', 'doing', 'what', 'needs', 'to', 'be', 'done', 'And', 'dont', 'even', 'get', 'me', 'started', 'on', 'the', 'service', 'department', 'New', 'truck', 'need', 'an', 'alignment', 'Took', 'over', '4', 'hours', 'granted', '3', 'of', 'those', 'hours', 'was', 'the', 'service', 'department', 'looking', 'for', 'my', 'keys', 'Which', 'the', 'tech', 'just', 'decided', 'to', 'stick', 'in', 'his', 'pocket', 'If', 'you', 'can', 'avoid', 'this', 'place', 'I', 'highly', 'recommend', 'it', 'There', 'are', 'better', 'Ford', 'Dealerships', 'in', 'the', 'valley', 'I', 'would', 'go', 'there', 'On', 'a', 'side', 'not', 'Peoria', 'Ford', 'and', 'Surprise', 'are', 'one', 'in', 'the', 'same', 'so', 'be', 'warned', 'Ill', 'drive', 'further', 'away', 'for', 'service', 'to', 'another', 'Ford', 'dealershipservice', 'center', 'than', 'go', 'back', 'to', 'this', 'goat', 'rope']",0,0
233,"['The', 'servers', 'and', 'cooks', 'were', 'friendly', 'and', 'efficient', 'but', 'the', 'food', 'was', 'disappointing', 'I', 'ordered', 'shrimp', 'and', 'scallops', 'and', 'for', '26', 'thought', 'they', 'should', 'be', 'good', 'They', 'were', 'tough', 'and', 'the', 'taste', 'was', 'unremarkable', 'The', 'rice', 'was', 'a', 'bit', 'crunchy', 'too', 'I', 'wished', 'they', 'served', 'sorbet', 'instead', 'of', 'sherbet', 'since', 'Im', 'lactose', 'intolerant', 'Had', 'to', 'skip', 'it', 'Btw', 'everything', 'was', 'cooked', 'in', 'what', 'looked', 'like', 'butter', 'I', 'asked', 'for', 'the', 'Hibachi', 'Martini', 'and', 'the', 'waiter', 'came', 'back', 'and', 'said', 'they', 'were', 'out', 'of', 'one', 'of', 'the', 'ingredients', 'and', 'couldnt', 'make', 'it', 'Ended', 'up', 'getting', 'tea', 'They', 'only', 'hav', 'green', 'tea', 'Wish', 'they', 'had', 'jasmine', 'tea']",1,1
234,"['I', 'went', 'to', 'their', 'Danforth', 'location', 'with', 'an', 'appointment', 'I', 'was', 'there', 'on', 'time', 'but', 'had', 'to', 'wait', 'nearly', '20', 'minutes', 'before', 'I', 'could', 'be', 'seen', 'The', 'cut', 'seemed', 'fine', 'they', 'need', 'better', 'lighting', 'but', 'on', 'inspection', 'at', 'home', 'I', 'saw', 'a', 'lot', 'of', 'unevenness', 'and', 'one', 'of', 'my', 'sideburns', 'was', 'visibly', 'longer', 'than', 'the', 'other', 'The', 'barber', 'did', 'a', 'pretty', 'shoddy', 'job', 'on', 'my', 'neck', 'trim', 'as', 'well', 'and', 'didnt', 'clean', 'up', 'properly', 'after', 'the', 'cut', 'The', 'price', 'for', 'everything', 'mentioned', 'above', '26', 'My', '2', 'star', 'review', 'slightly', 'generous', 'Lesson', 'learnt', 'there', 'are', 'shops', 'in', 'Chinatown', 'that', 'will', 'do', 'a', 'much', 'better', 'job', 'for', 'under', '10']",1,1
235,"['Small', 'store', 'with', 'a', 'few', 'seats', 'by', 'the', 'window', 'Incredibly', 'cute', 'logo', 'but', 'inside', 'the', 'store', 'was', 'dim', 'and', 'dingy', 'The', 'staff', 'wasnt', 'too', 'friendly', 'or', 'engaged', 'they', 'were', 'busy', 'cleaning', 'up', 'and', 'washing', 'trays', 'at', '7pm', 'To', 'put', 'it', 'simply', 'tastes', 'like', 'Chinese', 'food', 'The', 'pork', 'plus', 'the', 'crackling', 'basically', 'tastes', 'like', 'the', 'crispy', 'pork', 'from', 'a', 'Chinese', 'BBQ', 'place', 'Read', 'on', 'Yelp', 'that', 'the', 'rapini', 'was', 'a', 'must', 'try', 'and', 'it', 'turned', 'out', 'to', 'be', 'a', 'bitter', 'green', 'The', 'plate', 'was', 'just', 'disappointing', 'not', 'something', 'to', 'be', 'had', 'again', 'The', 'deep', 'fried', 'mac', 'and', 'cheese', 'ball', 'was', 'crispy', 'on', 'the', 'outside', 'but', 'the', 'inside', 'felt', 'weird', 'The', 'cheese', 'was', 'grainy', 'and', 'not', 'smooth', 'kind', 'of', 'felt', 'like', 'processed', 'powder', 'cheese', 'Overall', 'definitely', 'not', 'worth', 'coming', 'back', 'Also', 'not', 'along', 'the', 'subway', 'line', 'so', 'wouldnt', 'take', 'the', 'trip']",1,1
236,"['Very', 'bad', 'experience', 'Booked', 'this', '3', 'months', 'in', 'advance', 'for', 'a', 'birthday', 'weekend', 'for', 'my', 'fiancé', 'Aside', 'from', 'the', 'hotel', 'I', 'had', 'events', 'planned', 'thank', 'goodness', 'that', 'made', 'up', 'for', 'the', 'mishap', 'For', 'the', 'hotel', 'booked', 'World', 'tower', 'then', 'decided', 'to', 'upgrade', 'to', 'Lux', 'so', 'I', 'contacted', 'the', 'SLS', 'they', 'told', 'me', 'no', 'problem', 'when', 'Checkin', 'Two', 'week', 'prior', 'to', 'my', 'trip', 'I', 'called', 'again', 'to', 'confirm', 'I', 'was', 'able', 'to', 'upgrade', 'I', 'really', 'wanted', 'this', 'weekend', 'perfect', 'and', 'that', 'was', 'planned', 'for', 'several', 'months', 'Was', 'assure', 'no', 'problem', 'in', 'upgrading', 'to', 'the', 'LUX', 'upon', 'arrival', 'Arrived', 'last', 'Friday', 'night', 'not', 'only', 'did', 'they', 'give', 'my', 'room', 'away', 'on', 'a', 'high', 'floor', 'king', 'there', 'was', 'no', 'upgrade', 'available', 'due', 'to', 'conventionWHICH', 'TWO', 'WEEK', 'PRIOR', 'I', 'SHOULD', 'OF', 'BEEN', 'INFORMED', 'THERE', 'NO', 'UPGRADES', 'They', 'instead', 'gave', 'a', 'low', 'floor', 'two', 'full', 'bed', 'option', 'FULL', 'BED', 'not', 'on', 'Birthday', 'weekend', 'More', 'to', 'it', 'I', 'will', 'not', 'get', 'into', 'but', 'to', 'top', 'off', 'our', 'pool', 'day', 'after', 'flying', 'out', 'day', 'before', 'it', 'was', 'closed', 'due', 'to', 'event', 'Only', 'option', 'was', 'the', 'Foxtail', 'Day', 'Club', 'which', 'was', 'not', 'the', 'relaxation', 'desired', 'and', 'you', 'have', 'to', 'pay', 'to', 'get', 'into', 'Leaving', 'out', 'SO', 'many', 'details', 'for', 'the', 'inconvenience', 'I', 'was', 'offered', 'a', '25', 'foodbeverage', 'credit', 'and', 'they', 'waved', 'they', 'little', 'resort', 'fee', 'THAT', 'WAS', 'IT', 'Oh', 'yea', 'the', 'shitty', 'room', 'I', 'got', 'in', 'Story', 'Tower', 'which', 'was', 'less', 'NO', 'FUCKIN', 'ICE', 'MACHINE', 'OR', 'BUCKETS', 'I', 'contacted', 'corporate', 'and', 'the', 'hotel', 'main', 'they', 'are', 'they', 'ones', 'that', 'dropped', 'the', 'little', 'resort', 'fee', 'the', 'pathetic', 'hotel', 'gave', 'the', '25', 'credit', 'if', 'they', 'made', 'up', 'the', 'inconvenience', 'I', 'would', 'not', 'be', 'writing', 'this', 'i', 'gave', 'them', 'week', 'to', 'fix', 'never', 'again', 'Too', 'bad', 'for', 'a', 'hotel', 'that', 'only', 'opened', 'a', 'year', 'ago', 'They', 'need', 'to', 'value', 'guests', 'prebooked', 'and', 'prepaid']",0,0
